Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,MSFT,TSLA,AAPL,AMZN,GOOG,MSFT,TSLA,AAPL,AMZN,GOOG,MSFT,TSLA,AAPL,AMZN,GOOG,MSFT,TSLA,AAPL,AMZN,GOOG,MSFT,TSLA,AAPL,AMZN,GOOG,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-17,77.53031158447266,93.23600006103516,74.01950073242188,161.02391052246094,34.03333282470703,79.68250274658203,93.23600006103516,74.01950073242188,167.10000610351562,34.03333282470703,79.68499755859375,94.33200073242188,74.06475067138672,167.47000122070312,34.37799835205078,78.75,92.86250305175781,72.91100311279297,165.42999267578125,33.54399871826172,79.06749725341797,94.29450225830078,73.14550018310547,167.4199981689453,33.840667724609375,137816400,79946000,47924000,34371700,204436500
2020-01-21,77.00489044189453,94.5999984741211,74.22000122070312,160.44570922851562,36.47999954223633,79.14250183105469,94.5999984741211,74.22000122070312,166.5,36.47999954223633,79.75499725341797,94.7135009765625,74.59249877929688,168.19000244140625,36.571998596191406,79.0,93.0,73.55999755859375,166.42999267578125,35.227333068847656,79.29750061035156,93.25,73.95600128173828,166.67999267578125,35.349998474121094,110843200,74156000,40734000,29517200,267052500
2020-01-22,77.27978515625,94.37300109863281,74.29750061035156,159.67481994628906,37.97066879272461,79.42500305175781,94.37300109863281,74.29750061035156,165.6999969482422,37.97066879272461,79.99749755859375,95.125,75.16069793701172,167.49000549316406,39.633331298828125,79.32749938964844,94.16699981689453,74.24649810791016,165.67999267578125,37.27333450317383,79.6449966430664,94.80449676513672,74.55000305175781,167.39999389648438,38.125999450683594,101832400,64326000,32216000,24138800,470535000
2020-01-23,77.65192413330078,94.22899627685547,74.3324966430664,160.65769958496094,38.14666748046875,79.80750274658203,94.22899627685547,74.3324966430664,166.72000122070312,38.14666748046875,79.88999938964844,94.4990005493164,74.7760009765625,166.8000030517578,38.79999923706055,78.9124984741211,93.63800048828125,74.1050033569336,165.27000427246094,37.040000915527344,79.4800033569336,94.25550079345703,74.38200378417969,166.19000244140625,37.616668701171875,104472000,49692000,27024000,19680800,294765000
2020-01-24,77.42816925048828,93.08200073242188,73.33550262451172,159.03880310058594,37.654666900634766,79.57749938964844,93.08200073242188,73.33550262451172,165.0399932861328,37.654666900634766,80.8324966430664,94.74949645996094,74.77474975585938,167.52999877929688,38.25733184814453,79.37999725341797,92.37200164794922,73.26249694824219,164.4499969482422,36.95066833496094,80.0625,94.56849670410156,74.67949676513672,167.50999450683594,38.04199981689453,146537600,75324000,35692000,24918100,215304000
2020-01-27,75.15135192871094,91.41699981689453,71.69499969482422,156.37916564941406,37.201332092285156,77.23750305175781,91.41699981689453,71.69499969482422,162.27999877929688,37.201332092285156,77.94249725341797,92.05000305175781,71.90350341796875,163.3800048828125,37.62933349609375,76.22000122070312,90.76699829101562,71.05999755859375,160.1999969482422,35.95199966430664,77.51499938964844,91.0,71.55000305175781,161.14999389648438,36.132667541503906,161940000,70570000,35104000,32078100,204121500
2020-01-28,77.27731323242188,92.6624984741211,72.62799835205078,159.44354248046875,37.793331146240234,79.42250061035156,92.6624984741211,72.62799835205078,165.4600067138672,37.793331146240234,79.5999984741211,92.90550231933594,72.80000305175781,165.75999450683594,38.45399856567383,78.04750061035156,91.5009994506836,71.62349700927734,163.07000732421875,37.2053337097168,78.1500015258789,92.0250015258789,72.1500015258789,163.77999877929688,37.89933395385742,162234000,56160000,31548000,24899900,176827500
2020-01-29,78.89492797851562,92.9000015258789,72.93150329589844,161.92971801757812,38.732666015625,81.08499908447266,92.9000015258789,72.93150329589844,168.0399932861328,38.732666015625,81.9625015258789,93.73750305175781,73.27149963378906,168.75,39.31999969482422,80.34500122070312,92.7509994506836,72.33699798583984,165.69000244140625,37.82866668701172,81.11250305175781,93.19999694824219,72.94000244140625,167.83999633789062,38.37933349609375,216229200,41760000,21554000,34754500,267022500
2020-01-30,78.78058624267578,93.53399658203125,72.79199981689453,166.4973602294922,42.72066879272461,80.96749877929688,93.53399658203125,72.79199981689453,172.77999877929688,42.72066879272461,81.02249908447266,93.64350128173828,72.86399841308594,174.0500030517578,43.391998291015625,79.6875,92.53050231933594,71.81999969482422,170.7899932861328,41.20000076293945,80.13500213623047,92.9000015258789,71.99800109863281,174.0500030517578,42.16133117675781,126743200,126548000,26788000,51597500,435085500
2020-01-31,75.28758239746094,100.43599700927734,71.71150207519531,164.0400848388672,43.371334075927734,77.37750244140625,100.43599700927734,71.71150207519531,170.22999572753906,43.371334075927734,80.66999816894531,102.78600311279297,73.50650024414062,172.39999389648438,43.53333282470703,77.07250213623047,100.1135025024414,71.42649841308594,169.5800018310547,42.167999267578125,80.23249816894531,102.57350158691406,73.44499969482422,172.2100067138672,42.66666793823242,199588400,311346000,48344000,36142700,235789500
2020-02-03,75.08080291748047,100.20999908447266,74.2969970703125,168.0392303466797,52.0,77.16500091552734,100.20999908447266,74.2969970703125,174.3800048828125,52.0,78.37249755859375,102.42500305175781,74.5,174.5,52.409332275390625,75.55500030517578,100.01249694824219,72.94950103759766,170.39999389648438,44.90133285522461,76.07499694824219,100.52999877929688,73.0999984741211,170.42999267578125,44.91266632080078,173788400,117834000,60736000,30107000,705975000
2020-02-04,77.55950164794922,102.4834976196289,72.35350036621094,173.57044982910156,59.137332916259766,79.7125015258789,102.4834976196289,72.35350036621094,180.1199951171875,59.137332916259766,79.91000366210938,102.98999786376953,73.4749984741211,180.63999938964844,64.59933471679688,78.40750122070312,100.76850128173828,71.31500244140625,176.30999755859375,55.59199905395508,78.82749938964844,101.49400329589844,72.85350036621094,177.13999938964844,58.86399841308594,136616400,105786000,78660000,36433300,914082000
2020-02-05,78.19195556640625,101.99349975585938,72.4114990234375,173.3584747314453,48.97999954223633,80.36250305175781,101.99349975585938,72.4114990234375,179.89999389648438,48.97999954223633,81.19000244140625,103.5510025024414,73.19200134277344,184.1999969482422,56.39866638183594,79.73750305175781,101.5999984741211,71.52799987792969,178.41000366210938,46.94066619873047,80.87999725341797,103.5510025024414,73.12100219726562,184.02999877929688,54.88399887084961,118826800,87524000,39724000,39186300,726357000
2020-02-06,79.10655212402344,102.5114974975586,73.8115005493164,176.9528350830078,49.930667877197266,81.30249786376953,102.5114974975586,73.8115005493164,183.6300048828125,49.930667877197266,81.30500030517578,102.81500244140625,74.0999984741211,183.82000732421875,53.05533218383789,80.06500244140625,101.23999786376953,72.47850036621094,180.05999755859375,45.79999923706055,80.64250183105469,102.0510025024414,72.5165023803711,180.97000122070312,46.66133117675781,105425600,63660000,33588000,27751400,598212000
2020-02-07,78.03130340576172,103.96399688720703,73.96150207519531,177.203369140625,49.871334075927734,80.00749969482422,103.96399688720703,73.96150207519531,183.88999938964844,49.871334075927734,80.8499984741211,104.92649841308594,74.29199981689453,185.6300048828125,51.31666564941406,79.5,101.90499877929688,73.31749725341797,182.47999572753906,48.66666793823242,80.59249877929688,102.09950256347656,73.36499786376953,182.85000610351562,48.70333480834961,117684000,101906000,23446000,33529100,255952500
2020-02-10,78.40190124511719,106.69550323486328,75.43399810791016,181.83847045898438,51.41866683959961,80.38749694824219,106.69550323486328,75.43399810791016,188.6999969482422,51.41866683959961,80.38749694824219,106.77999877929688,75.4749984741211,188.83999633789062,54.66600036621094,78.4625015258789,104.24800109863281,73.71600341796875,183.25,50.15999984741211,78.54499816894531,104.25050354003906,73.71600341796875,183.5800018310547,53.33333206176758,109348800,101124000,28398000,35844300,370338000
2020-02-11,77.92887878417969,107.54000091552734,75.43949890136719,177.73336791992188,51.62533187866211,79.90249633789062,107.54000091552734,75.43949890136719,184.44000244140625,51.62533187866211,80.9749984741211,109.29750061035156,76.48149871826172,190.6999969482422,52.23400115966797,79.67749786376953,106.80000305175781,75.28189849853516,183.5,50.53333282470703,80.9000015258789,107.54499816894531,75.59049987792969,190.64999389648438,51.25266647338867,94323200,114920000,26892000,53159900,175462500
2020-02-12,79.77950286865234,108.0,75.91349792480469,177.99354553222656,51.15266799926758,81.80000305175781,108.0,75.91349792480469,184.7100067138672,51.15266799926758,81.80500030517578,109.01249694824219,76.03475189208984,185.85000610351562,52.650001525878906,80.36750030517578,107.7645034790039,75.40550231933594,181.85000610351562,50.891334533691406,80.36750030517578,108.16000366210938,75.7239990234375,185.5800018310547,51.858001708984375,113730400,66686000,23352000,47062900,180337500
2020-02-13,79.21139526367188,107.49349975585938,75.73300170898438,177.02993774414062,53.599998474121094,81.21749877929688,107.49349975585938,75.73300170898438,183.7100067138672,53.599998474121094,81.55500030517578,108.51399993896484,76.35900115966797,186.22999572753906,54.53333282470703,80.8375015258789,107.0999984741211,75.2300033569336,182.8699951171875,49.0,81.04750061035156,107.24949645996094,75.6344985961914,183.0800018310547,49.45600128173828,94747600,60636000,18590000,35295800,394339500
2020-02-14,79.23091125488281,106.74349975585938,76.03700256347656,178.61029052734375,53.33533477783203,81.23750305175781,106.74349975585938,76.03700256347656,185.35000610351562,53.33533477783203,81.49500274658203,107.9520034790039,76.03700256347656,185.41000366210938,54.198001861572266,80.7125015258789,106.29450225830078,75.36699676513672,182.64999389648438,52.366668701171875,81.18499755859375,107.78399658203125,75.77999877929688,183.25,52.4813346862793,80113600,52124000,23956000,23149500,235405500
2020-02-18,77.78015899658203,107.78350067138672,75.9834976196289,180.42190551757812,57.22666549682617,79.75,107.78350067138672,75.9834976196289,187.22999572753906,57.22666549682617,79.9375,108.30349731445312,76.58149719238281,187.6999969482422,57.33333206176758,78.65249633789062,106.20549774169922,75.62950134277344,185.5,55.490665435791016,78.83999633789062,106.2509994506836,75.75,185.61000061035156,56.106666564941406,152531200,58912000,22414000,27792200,245725500
2020-02-19,78.90660095214844,108.51100158691406,76.33450317382812,180.9630584716797,61.16133117675781,80.90499877929688,108.51100158691406,76.33450317382812,187.27999877929688,61.16133117675781,81.14250183105469,109.25499725341797,76.60530090332031,188.17999267578125,62.98533248901367,80.0,108.05599975585938,76.06999969482422,186.47000122070312,60.06800079345703,80.0,108.38999938964844,76.25350189208984,188.05999755859375,61.56666564941406,93984000,51224000,18986000,29997500,381345000
2020-02-20,78.09712982177734,107.65499877929688,75.90750122070312,178.1995086669922,59.96066665649414,80.07499694824219,107.65499877929688,75.90750122070312,184.4199981689453,59.96066665649414,81.1624984741211,108.8395004272461,76.48200225830078,187.25,60.79999923706055,79.55249786376953,106.37249755859375,75.34100341796875,181.10000610351562,57.3293342590332,80.65750122070312,108.65350341796875,76.0999984741211,186.9499969482422,60.79666519165039,100566000,62626000,21932000,36862400,264523500
2020-02-21,76.32938385009766,104.79850006103516,74.25550079345703,172.566162109375,60.06666564941406,78.26249694824219,104.79850006103516,74.25550079345703,178.58999633789062,60.06666564941406,80.11250305175781,107.22750091552734,75.61074829101562,183.5,60.87066650390625,77.625,104.4000015258789,74.02200317382812,177.25,58.6966667175293,79.65499877929688,107.10749816894531,75.40149688720703,183.1699981689453,60.46533203125,129554000,92926000,34634000,48572600,214722000
2020-02-24,72.70369720458984,100.4645004272461,71.07949829101562,165.12586975097656,55.58599853515625,74.54499816894531,100.4645004272461,71.07949829101562,170.88999938964844,55.58599853515625,76.04499816894531,101.96499633789062,71.84850311279297,174.5500030517578,57.56666564941406,72.30750274658203,99.39849853515625,70.56950378417969,163.22999572753906,54.813331604003906,74.31500244140625,100.15899658203125,71.30549621582031,167.77000427246094,55.93333435058594,222195200,130940000,57342000,68311100,227883000
2020-02-25,70.24107360839844,98.63700103759766,69.42250061035156,162.40103149414062,53.32733154296875,72.0199966430664,98.63700103759766,69.42250061035156,168.07000732421875,53.32733154296875,75.63249969482422,101.7300033569336,71.90699768066406,174.83999633789062,57.106666564941406,71.53250122070312,97.9209976196289,69.12000274658203,167.64999389648438,52.46666717529297,75.23750305175781,101.32099914550781,71.6500015258789,174.1999969482422,56.599998474121094,230673600,124382000,49566000,68073300,259357500
2020-02-26,71.35536193847656,98.97949981689453,69.65899658203125,164.43017578125,51.91999816894531,73.1624984741211,98.97949981689453,69.65899658203125,170.1699981689453,51.91999816894531,74.47000122070312,100.7334976196289,70.78500366210938,173.25999450683594,54.22066879272461,71.625,98.02249908447266,68.94999694824219,168.2100067138672,51.740665435791016,71.63249969482422,98.51399993896484,69.80699920654297,169.7100067138672,52.16666793823242,198054800,104492000,44048000,56206100,211282500
2020-02-27,66.69098663330078,94.21499633789062,65.90450286865234,152.84457397460938,45.266666412353516,68.37999725341797,94.21499633789062,65.90450286865234,158.17999267578125,45.266666412353516,71.5,98.75,68.58519744873047,167.02999877929688,49.31800079345703,68.23999786376953,94.13800048828125,65.8584976196289,157.97999572753906,44.599998474121094,70.2750015258789,96.71900177001953,68.10299682617188,163.32000732421875,48.66666793823242,320605600,162880000,59566000,93174900,364158000
2020-02-28,66.6519775390625,94.1875,66.96649932861328,156.54537963867188,44.53266525268555,68.33999633789062,94.1875,66.96649932861328,162.00999450683594,44.53266525268555,69.60250091552734,94.48799896240234,67.05699920654297,163.7100067138672,46.03466796875,64.09249877929688,90.55650329589844,63.54999923706055,152.0,40.768001556396484,64.31500244140625,90.73149871826172,63.875,152.41000366210938,41.97999954223633,426510000,189620000,75782000,97012700,363343500
2020-03-02,72.85731506347656,97.69750213623047,69.45549774169922,166.9617919921875,49.574668884277344,74.70249938964844,97.69750213623047,69.45549774169922,172.7899932861328,49.574668884277344,75.36000061035156,97.72550201416016,69.54350280761719,172.9199981689453,49.5793342590332,69.43000030517578,93.5,66.34075164794922,162.30999755859375,45.77799987792969,70.56999969482422,95.32450103759766,67.58049774169922,165.30999755859375,47.41733169555664,341397200,135234000,48630000,71030800,302925000
2020-03-03,70.5434341430664,95.44950103759766,67.06950378417969,158.96109008789062,49.70066833496094,72.33000183105469,95.44950103759766,67.06950378417969,164.50999450683594,49.70066833496094,76.0,99.81649780273438,70.50749969482422,175.0,53.798667907714844,71.44999694824219,94.40450286865234,66.5999984741211,162.25999450683594,47.740665435791016,75.9175033569336,98.76850128173828,69.97100067138672,173.8000030517578,53.66666793823242,319475600,150690000,48046000,71677000,386760000
2020-03-04,73.81555938720703,98.79149627685547,69.32599639892578,164.79733276367188,49.96666717529297,75.68499755859375,98.79149627685547,69.32599639892578,170.5500030517578,49.96666717529297,75.8499984741211,98.9000015258789,69.40450286865234,170.6999969482422,51.10133361816406,73.28250122070312,96.0999984741211,67.15550231933594,165.6199951171875,48.31533432006836,74.11000061035156,97.32849884033203,67.96150207519531,168.49000549316406,50.930667877197266,219178400,95458000,38266000,49814400,225735000
2020-03-05,71.42119598388672,96.20149993896484,65.9520034790039,160.6616973876953,48.30266571044922,73.2300033569336,96.20149993896484,65.9520034790039,166.27000427246094,48.30266571044922,74.88749694824219,98.03600311279297,67.94550323486328,170.8699951171875,49.71666717529297,72.85250091552734,95.5,65.25499725341797,165.69000244140625,47.871334075927734,73.87999725341797,96.6500015258789,67.51000213623047,166.0500030517578,48.2513313293457,187572800,94964000,51226000,47817300,162790500
2020-03-06,70.47271728515625,95.05449676513672,64.92050170898438,156.12026977539062,46.89866638183594,72.25749969482422,95.05449676513672,64.92050170898438,161.57000732421875,46.89866638183594,72.70500183105469,95.54350280761719,65.31099700927734,163.11000061035156,47.133331298828125,70.30750274658203,93.4749984741211,63.0525016784668,156.0,45.61800003051758,70.5,93.75,63.85300064086914,162.61000061035156,46.0,226176800,105472000,53212000,72821100,189943500
2020-03-09,64.89888763427734,90.03050231933594,60.77799987792969,145.53958129882812,40.53333282470703,66.5425033569336,90.03050231933594,60.77799987792969,150.6199951171875,40.53333282470703,69.52249908447266,93.13849639892578,62.737998962402344,157.75,44.20000076293945,65.75,88.06449890136719,60.0,150.0,40.33333206176758,65.9375,88.69300079345703,60.26499938964844,151.0,40.35933303833008,286744800,156264000,67308000,70419300,256105500
2020-03-10,69.572998046875,94.59100341796875,64.01950073242188,155.4921875,43.02199935913086,71.33499908447266,94.59100341796875,64.01950073242188,160.9199981689453,43.02199935913086,71.61000061035156,94.7135009765625,64.05750274658203,161.02999877929688,44.53333282470703,67.34249877929688,90.90850067138672,60.938499450683594,152.5800018310547,40.53333282470703,69.28500366210938,93.54399871826172,63.0,158.16000366210938,43.96200180053711,285290000,142666000,52228000,65354400,233916000
2020-03-11,67.15670013427734,91.04299926757812,60.77050018310547,148.4480743408203,42.28200149536133,68.85749816894531,91.04299926757812,60.77050018310547,153.6300048828125,42.28200149536133,70.30500030517578,93.56600189208984,63.04800033569336,157.6999969482422,43.571998596191406,67.96499633789062,90.07499694824219,59.80350112915039,151.14999389648438,40.866668701171875,69.34750366210938,92.89250183105469,62.48500061035156,157.1300048828125,42.68000030517578,255598800,112496000,52170000,56371600,199837500
2020-03-12,60.524654388427734,83.83049774169922,55.74549865722656,134.36953735351562,37.369998931884766,62.057498931884766,83.83049774169922,55.74549865722656,139.05999755859375,37.369998931884766,67.5,88.25,59.69350051879883,153.47000122070312,39.633331298828125,62.0,83.75,55.665000915527344,138.5800018310547,36.41666793823242,63.98500061035156,86.0989990234375,56.29999923706055,145.3000030517578,38.72600173950195,418474000,226924000,84534000,93226400,283636500
2020-03-13,67.77600860595703,89.25,60.98649978637695,153.47267150878906,36.44133377075195,69.49250030517578,89.25,60.98649978637695,158.8300018310547,36.44133377075195,69.9800033569336,89.31549835205078,60.987998962402344,161.91000366210938,40.50466537475586,63.23749923706055,84.03099822998047,55.85715103149414,140.72999572753906,33.46666717529297,66.22250366210938,87.75,58.95000076293945,147.5,39.66666793823242,370732000,176194000,74002000,92727400,339604500
2020-03-16,59.05683898925781,84.4574966430664,54.21649932861328,130.852294921875,29.67133331298828,60.5525016784668,84.4574966430664,54.21649932861328,135.4199981689453,29.67133331298828,64.7699966430664,87.97250366210938,57.61334991455078,149.35000610351562,32.9913330078125,60.0,81.30149841308594,53.72200012207031,135.0,29.47800064086914,60.48749923706055,82.07550048828125,54.79999923706055,140.0,31.299999237060547,322423600,178346000,85048000,87905900,307342500
2020-03-17,61.653564453125,90.39199829101562,55.9900016784668,141.626220703125,28.68000030517578,63.21500015258789,90.39199829101562,55.9900016784668,146.57000732421875,28.68000030517578,64.40249633789062,92.88899993896484,56.542999267578125,147.5,31.456666946411133,59.599998474121094,84.46199798583984,52.800498962402344,135.0,26.399999618530273,61.877498626708984,88.77349853515625,54.65549850463867,140.0,29.333999633789062,324056000,218342000,77230000,81059800,359919000
2020-03-18,60.14429473876953,91.5,54.84000015258789,135.66432189941406,24.08133316040039,61.66749954223633,91.5,54.84000015258789,140.39999389648438,24.08133316040039,62.5,92.08300018310547,55.32500076293945,146.0,26.99066734313965,59.279998779296875,87.25,51.86399841308594,135.02000427246094,23.367332458496094,59.942501068115234,87.5,52.82550048828125,138.0,25.933332443237305,300233600,192904000,84668000,81593200,356793000
2020-03-19,59.6834602355957,94.04650115966797,55.76449966430664,137.8964080810547,28.50933265686035,61.19499969482422,94.04650115966797,55.76449966430664,142.7100067138672,28.50933265686035,63.209999084472656,97.25,57.89849853515625,150.14999389648438,30.133333206176758,60.65250015258789,91.63249969482422,53.005401611328125,139.0,23.8973331451416,61.84749984741211,93.0,54.65250015258789,142.77000427246094,24.979999542236328,271857200,207998000,73022000,85922700,452932500
2020-03-20,55.89442443847656,92.30449676513672,53.61600112915039,132.71717834472656,28.50200080871582,57.310001373291016,92.30449676513672,53.61600112915039,137.35000610351562,28.50200080871582,62.95750045776367,97.8499984741211,57.199501037597656,147.10000610351562,31.799999237060547,57.0,91.0364990234375,53.27450180053711,135.86000061035156,28.38599967956543,61.79499816894531,96.31549835205078,56.7859992980957,146.0,29.213333129882812,401693200,196358000,72036000,84866200,424282500
2020-03-23,54.706993103027344,95.1415023803711,52.83100128173828,131.3933563232422,28.952667236328125,56.092498779296875,95.1415023803711,52.83100128173828,135.97999572753906,28.952667236328125,57.125,95.97000122070312,53.566001892089844,140.57000732421875,29.46666717529297,53.15250015258789,90.5999984741211,50.67679977416992,132.52000427246094,27.366666793823242,57.02000045776367,91.38749694824219,53.066001892089844,137.00999450683594,28.906667709350586,336752800,156170000,80882000,78975200,246817500
2020-03-24,60.19549560546875,97.00499725341797,56.722999572753906,143.33651733398438,33.66666793823242,61.720001220703125,97.00499725341797,56.722999572753906,148.33999633789062,33.66666793823242,61.92250061035156,97.75,56.75,149.60000610351562,34.24599838256836,58.57500076293945,95.01699829101562,54.53099822998047,141.27000427246094,31.600000381469727,59.09000015258789,97.57499694824219,55.188499450683594,143.75,31.81999969482422,287531200,142942000,66890000,82516700,343428000
2020-03-25,59.86389923095703,94.29199981689453,55.1245002746582,141.9644012451172,35.95000076293945,61.380001068115234,94.29199981689453,55.1245002746582,146.9199981689453,35.95000076293945,64.5625,97.51300048828125,57.44499969482422,154.3300018310547,37.133331298828125,61.07500076293945,94.28900146484375,54.300498962402344,144.44000244140625,34.07400131225586,62.6875,96.03450012207031,56.32350158691406,148.91000366210938,36.349998474121094,303602000,129582000,81630000,75638200,318340500
2020-03-26,63.01411437988281,97.77449798583984,58.087501525878906,150.8444366455078,35.21066665649414,64.61000061035156,97.77449798583984,58.087501525878906,156.11000061035156,35.21066665649414,64.66999816894531,97.82450103759766,58.49850082397461,156.66000366210938,37.33333206176758,61.59000015258789,94.4645004272461,54.67649841308594,148.3699951171875,34.150001525878906,61.630001068115234,95.0999984741211,55.59000015258789,148.39999389648438,36.49266815185547,252087200,124426000,71434000,64568100,260710500
2020-03-27,60.40518569946289,95.00499725341797,55.535499572753906,144.65060424804688,34.29066848754883,61.935001373291016,95.00499725341797,55.535499572753906,149.6999969482422,34.29066848754883,63.967498779296875,96.989501953125,57.53350067138672,154.88999938964844,35.0533332824707,61.76250076293945,94.99600219726562,55.295501708984375,149.1999969482422,32.935333251953125,63.1875,96.54299926757812,56.28350067138672,151.75,33.66666793823242,204216800,107758000,64170000,57042300,215661000
